file_name,gt_bboxes,type
Hydrant_trafficsign_00321,[[-1 -1 -1 -1]],distractor
Vague_resion_02057,[[-1 -1 -1 -1]],distractor
Cow_01412,[[-1 -1 -1 -1]],distractor
Vehicle_01570,[[-1 -1 -1 -1]],distractor
Sheep_01842,[[-1 -1 -1 -1]],distractor
Elephant_01325,[[-1 -1 -1 -1]],distractor
Giraffe_02174,[[-1 -1 -1 -1]],distractor
Zebra_00981,[[-1 -1 -1 -1]],distractor
Cloth_00564,[[-1 -1 -1 -1]],distractor
Teddybear_00751,[[-1 -1 -1 -1]],distractor
Hands_00618,[[-1 -1 -1 -1]],distractor
Teddybear_00800,[[-1 -1 -1 -1]],distractor
Bear_00266,[[-1 -1 -1 -1]],distractor
Sheep_01871,[[-1 -1 -1 -1]],distractor
Vehicle_01552,[[-1 -1 -1 -1]],distractor
Fruits_00073,[[-1 -1 -1 -1]],distractor
Pizza_02630,[[-1 -1 -1 -1]],distractor
Giraffe_02231,[[-1 -1 -1 -1]],distractor
Hands_00604,[[-1 -1 -1 -1]],distractor
Cat_02514,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02801,[[-1 -1 -1 -1]],distractor
Monkey_01092,[[-1 -1 -1 -1]],distractor
Dog_03060,[[-1 -1 -1 -1]],distractor
Cake_02284,[[-1 -1 -1 -1]],distractor
Zebra_00921,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02872,[[-1 -1 -1 -1]],distractor
Bear_00246,[[-1 -1 -1 -1]],distractor
Teddybear_00804,[[-1 -1 -1 -1]],distractor
Cow_01367,[[-1 -1 -1 -1]],distractor
Vague_resion_01974,[[-1 -1 -1 -1]],distractor
Hands_00715,[[-1 -1 -1 -1]],distractor
Cow_01411,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00376,[[-1 -1 -1 -1]],distractor
Elephant_01260,[[-1 -1 -1 -1]],distractor
Sheep_01831,[[-1 -1 -1 -1]],distractor
Zebra_01049,[[-1 -1 -1 -1]],distractor
Giraffe_02190,[[-1 -1 -1 -1]],distractor
Elephant_01336,[[-1 -1 -1 -1]],distractor
Vehicle_01596,[[-1 -1 -1 -1]],distractor
Bear_00219,[[-1 -1 -1 -1]],distractor
Vehicle_01540,[[-1 -1 -1 -1]],distractor
Monkey_01108,[[-1 -1 -1 -1]],distractor
Bear_00166,[[-1 -1 -1 -1]],distractor
Hands_00605,[[-1 -1 -1 -1]],distractor
Bear_00151,[[-1 -1 -1 -1]],distractor
Fruits_00071,[[-1 -1 -1 -1]],distractor
Monkey_01199,[[-1 -1 -1 -1]],distractor
Zebra_00940,[[-1 -1 -1 -1]],distractor
Vehicle_01649,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02784,[[-1 -1 -1 -1]],distractor
Elephant_01311,[[-1 -1 -1 -1]],distractor
Cow_01357,[[-1 -1 -1 -1]],distractor
Vague_resion_01969,[[-1 -1 -1 -1]],distractor
Monkey_01064,[[-1 -1 -1 -1]],distractor
Sheep_01847,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03422,[[-1 -1 -1 -1]],distractor
Cake_02262,[[-1 -1 -1 -1]],distractor
Cow_01459,[[-1 -1 -1 -1]],distractor
Monkey_01063,[[-1 -1 -1 -1]],distractor
Dog_03033,[[-1 -1 -1 -1]],distractor
Vehicle_01537,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03421,[[-1 -1 -1 -1]],distractor
Cow_01375,[[-1 -1 -1 -1]],distractor
Zebra_00970,[[-1 -1 -1 -1]],distractor
Cat_02475,[[-1 -1 -1 -1]],distractor
Bear_00249,[[-1 -1 -1 -1]],distractor
Vehicle_01561,[[-1 -1 -1 -1]],distractor
Bear_00287,[[-1 -1 -1 -1]],distractor
Cow_01500,[[-1 -1 -1 -1]],distractor
Bear_00159,[[-1 -1 -1 -1]],distractor
Pizza_02578,[[-1 -1 -1 -1]],distractor
Monkey_01067,[[-1 -1 -1 -1]],distractor
Cow_01439,[[-1 -1 -1 -1]],distractor
Cow_01466,[[-1 -1 -1 -1]],distractor
Vehicle_01595,[[-1 -1 -1 -1]],distractor
Cow_01391,[[-1 -1 -1 -1]],distractor
Horse_01680,[[-1 -1 -1 -1]],distractor
Vague_resion_02002,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02755,[[-1 -1 -1 -1]],distractor
Vehicle_01644,[[-1 -1 -1 -1]],distractor
Elephant_01327,[[-1 -1 -1 -1]],distractor
Horse_01775,[[-1 -1 -1 -1]],distractor
Horse_01715,[[-1 -1 -1 -1]],distractor
Fruits_00086,[[-1 -1 -1 -1]],distractor
Vehicle_01529,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00358,[[-1 -1 -1 -1]],distractor
Elephant_01283,[[-1 -1 -1 -1]],distractor
Hands_00720,[[-1 -1 -1 -1]],distractor
Cat_02509,[[-1 -1 -1 -1]],distractor
Cat_02505,[[-1 -1 -1 -1]],distractor
Fruits_00017,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02871,[[-1 -1 -1 -1]],distractor
Pizza_02642,[[-1 -1 -1 -1]],distractor
Cow_01405,[[-1 -1 -1 -1]],distractor
Bear_00236,[[-1 -1 -1 -1]],distractor
Giraffe_02247,[[-1 -1 -1 -1]],distractor
Cloth_00480,[[-1 -1 -1 -1]],distractor
Monkey_01124,[[-1 -1 -1 -1]],distractor
Dog_03004,[[-1 -1 -1 -1]],distractor
Cloth_00552,[[-1 -1 -1 -1]],distractor
Monkey_01148,[[-1 -1 -1 -1]],distractor
Plant_03254,[[-1 -1 -1 -1]],distractor
Vague_resion_02024,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00301,[[-1 -1 -1 -1]],distractor
Cat_02410,[[-1 -1 -1 -1]],distractor
Giraffe_02177,[[-1 -1 -1 -1]],distractor
Horse_01709,[[-1 -1 -1 -1]],distractor
Horse_01717,[[-1 -1 -1 -1]],distractor
Cat_02530,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02796,[[-1 -1 -1 -1]],distractor
Plant_03297,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03317,[[-1 -1 -1 -1]],distractor
Vehicle_01532,[[-1 -1 -1 -1]],distractor
Fruits_00015,[[-1 -1 -1 -1]],distractor
Cat_02427,[[-1 -1 -1 -1]],distractor
Teddybear_00783,[[-1 -1 -1 -1]],distractor
Fruits_00047,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02732,[[-1 -1 -1 -1]],distractor
Zebra_00924,[[-1 -1 -1 -1]],distractor
Pizza_02668,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02740,[[-1 -1 -1 -1]],distractor
Zebra_00919,[[-1 -1 -1 -1]],distractor
Cat_02516,[[-1 -1 -1 -1]],distractor
Plant_03177,[[-1 -1 -1 -1]],distractor
Cow_01450,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00385,[[-1 -1 -1 -1]],distractor
Giraffe_02234,[[-1 -1 -1 -1]],distractor
Cloth_00474,[[-1 -1 -1 -1]],distractor
Cat_02443,[[-1 -1 -1 -1]],distractor
Cat_02528,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03436,[[-1 -1 -1 -1]],distractor
Fruits_00095,[[-1 -1 -1 -1]],distractor
Giraffe_02108,[[-1 -1 -1 -1]],distractor
Fruits_00026,[[-1 -1 -1 -1]],distractor
Hands_00641,[[-1 -1 -1 -1]],distractor
Cake_02382,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02957,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00302,[[-1 -1 -1 -1]],distractor
Hands_00643,[[-1 -1 -1 -1]],distractor
Zebra_01029,[[-1 -1 -1 -1]],distractor
Cow_01479,[[-1 -1 -1 -1]],distractor
Dog_03129,[[-1 -1 -1 -1]],distractor
Hands_00670,[[-1 -1 -1 -1]],distractor
Zebra_00938,[[-1 -1 -1 -1]],distractor
Cow_01456,[[-1 -1 -1 -1]],distractor
Sheep_01866,[[-1 -1 -1 -1]],distractor
Bear_00194,[[-1 -1 -1 -1]],distractor
Cow_01416,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03360,[[-1 -1 -1 -1]],distractor
Cloth_00499,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00364,[[-1 -1 -1 -1]],distractor
Plant_03257,[[-1 -1 -1 -1]],distractor
Teddybear_00874,[[-1 -1 -1 -1]],distractor
Cat_02478,[[-1 -1 -1 -1]],distractor
Cake_02383,[[-1 -1 -1 -1]],distractor
Bear_00178,[[-1 -1 -1 -1]],distractor
Sheep_01822,[[-1 -1 -1 -1]],distractor
Elephant_01240,[[-1 -1 -1 -1]],distractor
Monkey_01198,[[-1 -1 -1 -1]],distractor
Bear_00168,[[-1 -1 -1 -1]],distractor
Giraffe_02141,[[-1 -1 -1 -1]],distractor
Fruits_00016,[[-1 -1 -1 -1]],distractor
Cat_02463,[[-1 -1 -1 -1]],distractor
Cloth_00541,[[-1 -1 -1 -1]],distractor
Cake_02392,[[-1 -1 -1 -1]],distractor
Fruits_00072,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02879,[[-1 -1 -1 -1]],distractor
Cake_02355,[[-1 -1 -1 -1]],distractor
Cat_02454,[[-1 -1 -1 -1]],distractor
Plant_03264,[[-1 -1 -1 -1]],distractor
Plant_03298,[[-1 -1 -1 -1]],distractor
Sheep_01880,[[-1 -1 -1 -1]],distractor
Bear_00160,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02750,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03364,[[-1 -1 -1 -1]],distractor
Vehicle_01618,[[-1 -1 -1 -1]],distractor
Monkey_01087,[[-1 -1 -1 -1]],distractor
Horse_01741,[[-1 -1 -1 -1]],distractor
Teddybear_00896,[[-1 -1 -1 -1]],distractor
Giraffe_02162,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02855,[[-1 -1 -1 -1]],distractor
Fruits_00114,[[-1 -1 -1 -1]],distractor
Teddybear_00824,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00432,[[-1 -1 -1 -1]],distractor
Cloth_00495,[[-1 -1 -1 -1]],distractor
Hands_00645,[[-1 -1 -1 -1]],distractor
Bear_00217,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03319,[[-1 -1 -1 -1]],distractor
Cat_02522,[[-1 -1 -1 -1]],distractor
Vehicle_01603,[[-1 -1 -1 -1]],distractor
Sheep_01857,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02978,[[-1 -1 -1 -1]],distractor
Plant_03230,[[-1 -1 -1 -1]],distractor
Horse_01725,[[-1 -1 -1 -1]],distractor
Cloth_00595,[[-1 -1 -1 -1]],distractor
Giraffe_02125,[[-1 -1 -1 -1]],distractor
Teddybear_00873,[[-1 -1 -1 -1]],distractor
Dog_03036,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03396,[[-1 -1 -1 -1]],distractor
Cake_02287,[[-1 -1 -1 -1]],distractor
Cow_01498,[[-1 -1 -1 -1]],distractor
Monkey_01066,[[-1 -1 -1 -1]],distractor
Dog_03114,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00410,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03356,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02769,[[-1 -1 -1 -1]],distractor
Pizza_02689,[[-1 -1 -1 -1]],distractor
Horse_01716,[[-1 -1 -1 -1]],distractor
Fruits_00105,[[-1 -1 -1 -1]],distractor
Cloth_00506,[[-1 -1 -1 -1]],distractor
Teddybear_00869,[[-1 -1 -1 -1]],distractor
Fruits_00075,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02886,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02940,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03449,[[-1 -1 -1 -1]],distractor
Vague_resion_02069,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02768,[[-1 -1 -1 -1]],distractor
Cloth_00463,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02845,[[-1 -1 -1 -1]],distractor
Dog_03048,[[-1 -1 -1 -1]],distractor
Plant_03190,[[-1 -1 -1 -1]],distractor
Fruits_00010,[[-1 -1 -1 -1]],distractor
Cloth_00471,[[-1 -1 -1 -1]],distractor
Elephant_01324,[[-1 -1 -1 -1]],distractor
Zebra_00968,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02714,[[-1 -1 -1 -1]],distractor
Bear_00175,[[-1 -1 -1 -1]],distractor
Vague_resion_02011,[[-1 -1 -1 -1]],distractor
Hands_00633,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03438,[[-1 -1 -1 -1]],distractor
Dog_03001,[[-1 -1 -1 -1]],distractor
Monkey_01155,[[-1 -1 -1 -1]],distractor
Cat_02486,[[-1 -1 -1 -1]],distractor
Plant_03238,[[-1 -1 -1 -1]],distractor
Monkey_01171,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02943,[[-1 -1 -1 -1]],distractor
Cake_02375,[[-1 -1 -1 -1]],distractor
Cat_02520,[[-1 -1 -1 -1]],distractor
Vague_resion_02068,[[-1 -1 -1 -1]],distractor
Sheep_01910,[[-1 -1 -1 -1]],distractor
Cow_01387,[[-1 -1 -1 -1]],distractor
Sheep_01846,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02729,[[-1 -1 -1 -1]],distractor
Fruits_00111,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02941,[[-1 -1 -1 -1]],distractor
Sheep_01859,[[-1 -1 -1 -1]],distractor
Monkey_01122,[[-1 -1 -1 -1]],distractor
Vehicle_01530,[[-1 -1 -1 -1]],distractor
Giraffe_02223,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00334,[[-1 -1 -1 -1]],distractor
Vehicle_01580,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02884,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02990,[[-1 -1 -1 -1]],distractor
Vehicle_01626,[[-1 -1 -1 -1]],distractor
Horse_01723,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03448,[[-1 -1 -1 -1]],distractor
Cat_02451,[[-1 -1 -1 -1]],distractor
Cat_02494,[[-1 -1 -1 -1]],distractor
Pizza_02652,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03414,[[-1 -1 -1 -1]],distractor
Cloth_00545,[[-1 -1 -1 -1]],distractor
Sheep_01828,[[-1 -1 -1 -1]],distractor
Zebra_00957,[[-1 -1 -1 -1]],distractor
Horse_01684,[[-1 -1 -1 -1]],distractor
Vague_resion_02077,[[-1 -1 -1 -1]],distractor
Zebra_00955,[[-1 -1 -1 -1]],distractor
Cat_02524,[[-1 -1 -1 -1]],distractor
Cat_02527,[[-1 -1 -1 -1]],distractor
Plant_03209,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03419,[[-1 -1 -1 -1]],distractor
Horse_01711,[[-1 -1 -1 -1]],distractor
Elephant_01257,[[-1 -1 -1 -1]],distractor
Vehicle_01527,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00309,[[-1 -1 -1 -1]],distractor
Cloth_00460,[[-1 -1 -1 -1]],distractor
Fruits_00007,[[-1 -1 -1 -1]],distractor
Cake_02343,[[-1 -1 -1 -1]],distractor
Vehicle_01590,[[-1 -1 -1 -1]],distractor
Horse_01790,[[-1 -1 -1 -1]],distractor
Hands_00650,[[-1 -1 -1 -1]],distractor
Cake_02286,[[-1 -1 -1 -1]],distractor
Fruits_00126,[[-1 -1 -1 -1]],distractor
Teddybear_00761,[[-1 -1 -1 -1]],distractor
Monkey_01166,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02907,[[-1 -1 -1 -1]],distractor
Monkey_01138,[[-1 -1 -1 -1]],distractor
Horse_01727,[[-1 -1 -1 -1]],distractor
Fruits_00024,[[-1 -1 -1 -1]],distractor
Monkey_01059,[[-1 -1 -1 -1]],distractor
Cloth_00516,[[-1 -1 -1 -1]],distractor
Teddybear_00898,[[-1 -1 -1 -1]],distractor
Cat_02531,[[-1 -1 -1 -1]],distractor
Monkey_01165,[[-1 -1 -1 -1]],distractor
Cloth_00521,[[-1 -1 -1 -1]],distractor
Plant_03221,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00339,[[-1 -1 -1 -1]],distractor
Zebra_00920,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02993,[[-1 -1 -1 -1]],distractor
Cow_01491,[[-1 -1 -1 -1]],distractor
Cat_02434,[[-1 -1 -1 -1]],distractor
Vague_resion_01988,[[-1 -1 -1 -1]],distractor
Cat_02447,[[-1 -1 -1 -1]],distractor
Elephant_01315,[[-1 -1 -1 -1]],distractor
Elephant_01247,[[-1 -1 -1 -1]],distractor
Monkey_01112,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00408,[[-1 -1 -1 -1]],distractor
Vague_resion_01973,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02736,[[-1 -1 -1 -1]],distractor
Bear_00154,[[-1 -1 -1 -1]],distractor
Teddybear_00841,[[-1 -1 -1 -1]],distractor
Fruits_00034,[[-1 -1 -1 -1]],distractor
Sheep_01875,[[-1 -1 -1 -1]],distractor
Cat_02412,[[-1 -1 -1 -1]],distractor
Pizza_02584,[[-1 -1 -1 -1]],distractor
Vehicle_01585,[[-1 -1 -1 -1]],distractor
Cake_02338,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02899,[[-1 -1 -1 -1]],distractor
Cow_01381,[[-1 -1 -1 -1]],distractor
Dog_03085,[[-1 -1 -1 -1]],distractor
Cake_02311,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03376,[[-1 -1 -1 -1]],distractor
Fruits_00115,[[-1 -1 -1 -1]],distractor
Fruits_00121,[[-1 -1 -1 -1]],distractor
Teddybear_00762,[[-1 -1 -1 -1]],distractor
Teddybear_00821,[[-1 -1 -1 -1]],distractor
Sheep_01874,[[-1 -1 -1 -1]],distractor
Zebra_01050,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02745,[[-1 -1 -1 -1]],distractor
Sheep_01806,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00366,[[-1 -1 -1 -1]],distractor
Elephant_01249,[[-1 -1 -1 -1]],distractor
Giraffe_02117,[[-1 -1 -1 -1]],distractor
Monkey_01111,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00405,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02772,[[-1 -1 -1 -1]],distractor
Sheep_01921,[[-1 -1 -1 -1]],distractor
Bear_00215,[[-1 -1 -1 -1]],distractor
Giraffe_02213,[[-1 -1 -1 -1]],distractor
Cloth_00570,[[-1 -1 -1 -1]],distractor
Fruits_00083,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00425,[[-1 -1 -1 -1]],distractor
Hands_00696,[[-1 -1 -1 -1]],distractor
Plant_03168,[[-1 -1 -1 -1]],distractor
Dog_03058,[[-1 -1 -1 -1]],distractor
Vehicle_01609,[[-1 -1 -1 -1]],distractor
Teddybear_00830,[[-1 -1 -1 -1]],distractor
Teddybear_00795,[[-1 -1 -1 -1]],distractor
Elephant_01289,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03407,[[-1 -1 -1 -1]],distractor
Dog_03010,[[-1 -1 -1 -1]],distractor
Teddybear_00819,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02832,[[-1 -1 -1 -1]],distractor
Cow_01435,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02738,[[-1 -1 -1 -1]],distractor
Hands_00703,[[-1 -1 -1 -1]],distractor
Fruits_00027,[[-1 -1 -1 -1]],distractor
Horse_01672,[[-1 -1 -1 -1]],distractor
Cake_02376,[[-1 -1 -1 -1]],distractor
Bear_00294,[[-1 -1 -1 -1]],distractor
Dog_03021,[[-1 -1 -1 -1]],distractor
Elephant_01279,[[-1 -1 -1 -1]],distractor
Horse_01800,[[-1 -1 -1 -1]],distractor
Cake_02346,[[-1 -1 -1 -1]],distractor
Bear_00278,[[-1 -1 -1 -1]],distractor
Teddybear_00788,[[-1 -1 -1 -1]],distractor
Vehicle_01636,[[-1 -1 -1 -1]],distractor
Sheep_01931,[[-1 -1 -1 -1]],distractor
Fruits_00041,[[-1 -1 -1 -1]],distractor
Teddybear_00790,[[-1 -1 -1 -1]],distractor
Bear_00203,[[-1 -1 -1 -1]],distractor
Plant_03162,[[-1 -1 -1 -1]],distractor
Sheep_01949,[[-1 -1 -1 -1]],distractor
Cow_01365,[[-1 -1 -1 -1]],distractor
Horse_01742,[[-1 -1 -1 -1]],distractor
Hands_00672,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03306,[[-1 -1 -1 -1]],distractor
Cat_02533,[[-1 -1 -1 -1]],distractor
Vague_resion_02087,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00340,[[-1 -1 -1 -1]],distractor
Monkey_01119,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02881,[[-1 -1 -1 -1]],distractor
Monkey_01102,[[-1 -1 -1 -1]],distractor
Vague_resion_02078,[[-1 -1 -1 -1]],distractor
Horse_01760,[[-1 -1 -1 -1]],distractor
Sheep_01868,[[-1 -1 -1 -1]],distractor
Cat_02532,[[-1 -1 -1 -1]],distractor
Bear_00289,[[-1 -1 -1 -1]],distractor
Plant_03262,[[-1 -1 -1 -1]],distractor
Fruits_00124,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00420,[[-1 -1 -1 -1]],distractor
Hands_00730,[[-1 -1 -1 -1]],distractor
Horse_01656,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03348,[[-1 -1 -1 -1]],distractor
Sheep_01941,[[-1 -1 -1 -1]],distractor
Zebra_00975,[[-1 -1 -1 -1]],distractor
Plant_03161,[[-1 -1 -1 -1]],distractor
Giraffe_02137,[[-1 -1 -1 -1]],distractor
Bear_00170,[[-1 -1 -1 -1]],distractor
Sheep_01856,[[-1 -1 -1 -1]],distractor
Pizza_02593,[[-1 -1 -1 -1]],distractor
Cat_02504,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03313,[[-1 -1 -1 -1]],distractor
Zebra_00988,[[-1 -1 -1 -1]],distractor
Pizza_02688,[[-1 -1 -1 -1]],distractor
Cow_01386,[[-1 -1 -1 -1]],distractor
Giraffe_02114,[[-1 -1 -1 -1]],distractor
Bear_00197,[[-1 -1 -1 -1]],distractor
Cow_01468,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02706,[[-1 -1 -1 -1]],distractor
Zebra_00954,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00419,[[-1 -1 -1 -1]],distractor
Vehicle_01557,[[-1 -1 -1 -1]],distractor
Giraffe_02209,[[-1 -1 -1 -1]],distractor
Cat_02431,[[-1 -1 -1 -1]],distractor
Pizza_02587,[[-1 -1 -1 -1]],distractor
Cow_01352,[[-1 -1 -1 -1]],distractor
Vehicle_01577,[[-1 -1 -1 -1]],distractor
Elephant_01298,[[-1 -1 -1 -1]],distractor
Cat_02508,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02920,[[-1 -1 -1 -1]],distractor
Fruits_00054,[[-1 -1 -1 -1]],distractor
Cake_02324,[[-1 -1 -1 -1]],distractor
Cake_02357,[[-1 -1 -1 -1]],distractor
Zebra_01023,[[-1 -1 -1 -1]],distractor
Vehicle_01623,[[-1 -1 -1 -1]],distractor
Cloth_00466,[[-1 -1 -1 -1]],distractor
Sheep_01936,[[-1 -1 -1 -1]],distractor
Dog_03075,[[-1 -1 -1 -1]],distractor
Fruits_00042,[[-1 -1 -1 -1]],distractor
Plant_03169,[[-1 -1 -1 -1]],distractor
Elephant_01221,[[-1 -1 -1 -1]],distractor
Elephant_01344,[[-1 -1 -1 -1]],distractor
Plant_03300,[[-1 -1 -1 -1]],distractor
Fruits_00013,[[-1 -1 -1 -1]],distractor
Sheep_01826,[[-1 -1 -1 -1]],distractor
Cloth_00452,[[-1 -1 -1 -1]],distractor
Pizza_02609,[[-1 -1 -1 -1]],distractor
Cow_01476,[[-1 -1 -1 -1]],distractor
Teddybear_00771,[[-1 -1 -1 -1]],distractor
Hands_00742,[[-1 -1 -1 -1]],distractor
Fruits_00102,[[-1 -1 -1 -1]],distractor
Vague_resion_02074,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00312,[[-1 -1 -1 -1]],distractor
Teddybear_00828,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03423,[[-1 -1 -1 -1]],distractor
Sheep_01818,[[-1 -1 -1 -1]],distractor
Giraffe_02134,[[-1 -1 -1 -1]],distractor
Monkey_01117,[[-1 -1 -1 -1]],distractor
Hands_00726,[[-1 -1 -1 -1]],distractor
Bear_00214,[[-1 -1 -1 -1]],distractor
Cloth_00461,[[-1 -1 -1 -1]],distractor
Giraffe_02188,[[-1 -1 -1 -1]],distractor
Occiput-Helmet_02757,[[-1 -1 -1 -1]],distractor
Cow_01461,[[-1 -1 -1 -1]],distractor
Fruits_00150,[[-1 -1 -1 -1]],distractor
Sheep_01934,[[-1 -1 -1 -1]],distractor
Zebra_00996,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03310,[[-1 -1 -1 -1]],distractor
Vehicle_01619,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03354,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00381,[[-1 -1 -1 -1]],distractor
Monkey_01134,[[-1 -1 -1 -1]],distractor
Elephant_01264,[[-1 -1 -1 -1]],distractor
Cat_02545,[[-1 -1 -1 -1]],distractor
Vehicle_01605,[[-1 -1 -1 -1]],distractor
Vague_resion_02089,[[-1 -1 -1 -1]],distractor
Elephant_01254,[[-1 -1 -1 -1]],distractor
Zebra_00986,[[-1 -1 -1 -1]],distractor
Vague_resion_02034,[[-1 -1 -1 -1]],distractor
Horse_01795,[[-1 -1 -1 -1]],distractor
Vague_resion_02044,[[-1 -1 -1 -1]],distractor
Vehicle_01589,[[-1 -1 -1 -1]],distractor
Zebra_01003,[[-1 -1 -1 -1]],distractor
Cow_01492,[[-1 -1 -1 -1]],distractor
Horse_01734,[[-1 -1 -1 -1]],distractor
Monkey_01133,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02958,[[-1 -1 -1 -1]],distractor
Pizza_02572,[[-1 -1 -1 -1]],distractor
Giraffe_02179,[[-1 -1 -1 -1]],distractor
Monkey_01107,[[-1 -1 -1 -1]],distractor
Cloth_00482,[[-1 -1 -1 -1]],distractor
Zebra_00998,[[-1 -1 -1 -1]],distractor
Teddybear_00806,[[-1 -1 -1 -1]],distractor
Monkey_01147,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00319,[[-1 -1 -1 -1]],distractor
Horse_01669,[[-1 -1 -1 -1]],distractor
hotdog-sandwitch_02898,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03443,[[-1 -1 -1 -1]],distractor
Fruits_00043,[[-1 -1 -1 -1]],distractor
Monkey_01058,[[-1 -1 -1 -1]],distractor
Giraffe_02170,[[-1 -1 -1 -1]],distractor
Horse_01773,[[-1 -1 -1 -1]],distractor
Plant_03259,[[-1 -1 -1 -1]],distractor
Hydrant_trafficsign_00413,[[-1 -1 -1 -1]],distractor
Bear_00152,[[-1 -1 -1 -1]],distractor
Cat_02481,[[-1 -1 -1 -1]],distractor
Hands_00613,[[-1 -1 -1 -1]],distractor
Vehicle_01637,[[-1 -1 -1 -1]],distractor
Plant_03182,[[-1 -1 -1 -1]],distractor
Geometric_pattern_03326,[[-1 -1 -1 -1]],distractor
Fruits_00038,[[-1 -1 -1 -1]],distractor
Monkey_01195,[[-1 -1 -1 -1]],distractor
Horse_01747,[[-1 -1 -1 -1]],distractor
